product_id_numeric,handle,title,product_type,status,article_status
7284354220213,3mh23003970x,SPECIAL EDITION DESERT HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7284354318517,3pw23002050x,FASTER JACKET SIZE S,Jackets,DRAFT,80
7284354351285,3pw230021000,OUTLINE TRUCKER CAP,Caps and beanies,DRAFT,80
7284354384053,3pw230021100,MX TRUCKER CAP,Caps and beanies,DRAFT,80
7284354416821,3mh230039800,SPECIAL EDITION DESERT FLAT CAP,Caps and beanies,DRAFT,80
7284354646197,3pw23002170x,BABY RADIUS PYJAMA,Accessoires,DRAFT,20; 80
7284354678965,3pw23000510x,GRAVITY-FX SHIRT AIR,Jerseys,DRAFT,50; 80
7284354810037,3pw23000560x,POUNCE SHIRT,Jerseys,DRAFT,50; 80
7284354875573,3pw23000660x,RACETECH SHIRT,Jerseys,DRAFT,50; 80
7284354908341,3pw23000670x,RACETECH SHIRT,Jerseys,DRAFT,50; 80
7284354941109,3ki23004290x,KINI-RB COMPETITION SHIRT,Jerseys,DRAFT,80
7284355006645,3pw23000690x,RACETECH WP JACKET,Jackets,DRAFT,50; 80
7284355072181,3ki23004280x,KINI-RB COMPETITION JACKET SIZE L,Jackets,DRAFT,80
7284355137717,3pw23000210x,VAST GORE-TEX® JACKET,Jackets,DRAFT,50; 80
7284355170485,3pw23003550x,ADV S GORE-TEX® JACKET,Jackets,DRAFT,80
7284355203253,3pw23000070x,HELICAL LEATHER JACKET,Jackets,DRAFT,50; 80
7284355367093,3pw23000140x,TWO 4 RIDE V2 JACKET,Jackets,DRAFT,50; 80
7284355399861,3pw23000160x,PRIME HOODIE,Jackets,DRAFT,50; 80
7284355498165,3pw23000700x,RACETECH WP PANTS,Trousers and shorts,DRAFT,50; 80
7284355530933,3ki23004300x,KINI-RB COMPETITION PANTS,Trousers and shorts,DRAFT,80
7284355793077,3pw23000030x,RADIUS 2-PCS SUIT,Leather suits,DRAFT,50; 80
7284355858613,3pw23000530x,GRAVITY-FX GLOVES,Gloves,DRAFT,50; 80
7284355956917,3pw23000720x,RACETECH GLOVES,Gloves,DRAFT,50; 80
7284355989685,3ki23004310x,KINI-RB COMPETITION GLOVES,Gloves,DRAFT,80
7284356120757,3pw23000040x,SP-2 V3 GLOVES,Gloves,DRAFT,20; 80
7284356153525,3pw23000190x,SMX Z DRYSTAR GLOVES,Gloves,DRAFT,20; 80
7284356186293,3pw23000460x,AVIATOR 3 HELMET,Helmets,DRAFT,50; 80
7284356317365,3pw23000610x,STRYCKER HELMET,Helmets,DRAFT,50; 80
7284356350133,3ki23004270x,KINI-RB COMPETITION HELMET,Helmets,DRAFT,80
7284356415669,3pw23000060x,ST501 HELMET,Helmets,DRAFT,50; 80
7284356448437,3pw23000130x,BREAKER EVO HELMET,Helmets,DRAFT,50; 80
7284356710581,3pw23000810x,ACCESS ELBOW PROTECTOR,Protectors,DRAFT,80
7284357103797,3pw230004800,PROSPECT GOGGLES,Goggles,DRAFT,80
7284357267637,3pw230006200,FURY MX GOGGLES,Goggles,DRAFT,80
7284357464245,3pw230021200,CAMO ALLROUNDER,Accessoires,DRAFT,80
7284357497013,3pw230025800,GRIP WALLET,Lifestyle,DRAFT,80
7284357529781,3pw230026500,KIDS TRAINING BIKE HELMET,Lifestyle,DRAFT,80
7284357562549,3pw230026600,KIDS TRAINING BIKE,Lifestyle,DRAFT,80
7284357595317,3pw230021800,BABY BIB,Lifestyle,DRAFT,80
7284357890229,3mh230039900,SPECIAL EDITION DESERT KEYHOLDER,Fan gear,DRAFT,80
7284357922997,3mh230040000,SPECIAL EDITION DESERT STICKER SHEET,Accessoires,DRAFT,80
7284357988533,3pw230048900,METALLIC STICKER,Accessoires,DRAFT,80
7284358086837,3pw230024600,COMP BELT BAG,Backpacks / Bags,DRAFT,80
7284358840501,3wp21007930x,Replica Team Winter Jacket,WP - Jackets,DRAFT,80
7284358906037,3wp21007950x,Replica Team Pants,WP - Pants and Shorts,DRAFT,80
7288125554869,58429074300,Battery charger,Tool/transport,DRAFT,80
7288150655157,3pw22001170x,KIDS GRAVITY-FX GLOVES,Gloves,DRAFT,80
7288152326325,3pw22006400x,TECH 7 EXC SOLE,Spareparts Functional,DRAFT,80
7291768307893,a46008990000,Factory graphics kit,Decals,DRAFT,80
7291771748533,3pw22006030x,PRIME PRO SHIRT,Shirts,DRAFT,80
7291771814069,3pw22006040x,PRIME PRO PANTS,Trousers and shorts,DRAFT,80
7291771912373,3pw22006050x,AGILE PLUS GLOVES,Gloves,DRAFT,80
7291772174517,3xb21007710x,GP RACE V2 SUIT,Leather suits,DRAFT,80
7291772207285,3xb21007720x,TECH 1 RACE V2 GLOVES,Gloves,DRAFT,80
7291772240053,3pw192830003,HUSTLE MX SINGLE LENS SILVER CHROME AFC WORKS,Spareparts Functional,DRAFT,80
7291772469429,3pw23000630x,RACETECH JACKET,Jackets,DRAFT,50; 80
7313667522741,7771095104504,Rear sprocket,Sprockets,DRAFT,80
7313671684277,sxs16150100,150 Factory kit 125 SX 2022,"Engine parts, 2-stroke",DRAFT,80
7313676697781,a48005989060,Noise reduction insert,Partstream,DRAFT,80
7317307850933,00029920000c1,Chain gauge,Tool/transport,DRAFT,80
7317310079157,3xb21007730x,TECH-1Z V2 SHOES,Shoes and socks,DRAFT,80
7322661388469,3pw22005570x,RACR TEE,T-Shirts and Polos,DRAFT,80
7322661486773,3pw22005590x,RACR HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7322661519541,3pw22005600x,RACR HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7322661552309,3pw220056100,RACR CAP,Caps and beanies,DRAFT,80
7347588923573,a4803890404404,"Factory Racing oil pump cover 250-500 (EXC, SMR, SX) 23-25",CNC Engine,DRAFT,80
7347589349557,61712994400,Smartphone bracket 85-1390 MODELS 94-25,Bracket,DRAFT,80
7347589677237,a61007997000,Fuel tank protection sticker kit 790-890 R2R  890 ADVENTURE  19-24,Decals / Sticker Protection,DRAFT,80
7385446809781,gps-track-and-trace-lithium,GPS-TRACK AND TRACE LITHIUM,Navigation,DRAFT,
7387168145589,x-treme-pants-14,X-TREME PANTS 14 SIZE M/32,Sale,DRAFT,
7387280900277,defender-jacket,DEFENDER JACKET SIZE M,Sale,DRAFT,80
7389438181557,gkecuj50004,ECU KIT KTM DUKE 125 10-15+ADAPT. HARN.+MAPSW.,Tuning/ECU,DRAFT,
7390018044085,se-slash-pants-black-xl,SE SLASH PANTS BLACK XL,Sale,DRAFT,80
7390029971637,unbound-zip-hoodie-size-xl,UNBOUND ZIP HOODIE size XL,Sale,DRAFT,80
7390034034869,racing-team-zip-hoodie-size-xxl,RACING TEAM ZIP HOODIE size XXL,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7407282651317,60412993900,Touratech-iBracket for Galaxy S8+/S9+,Bracket,DRAFT,80
7407374467253,76105999000,Silencer,Partstream,DRAFT,80
7407517597877,3pw1973700,KIDS RADICAL BEANIE,Caps and beanies,DRAFT,80
7407551250613,00029xc2001,Diagnostics tablet,XC_2,DRAFT,80
7407551348917,00029xc2004,VCI,XC_2,DRAFT,80
7407551578293,00029xc2010,RideRecorder trigger,XC_2,DRAFT,80
7407551611061,00029xc2011,Case,XC_2,DRAFT,80
7407551643829,00029xc2012,Docking station,XC_2,DRAFT,80
7407551742133,00029xc2014,Battery,XC_2,DRAFT,80
7408731619509,3rb220068400,RB ADVENT CALENDAR,Lifestyle,DRAFT,80
7408766222517,3pw23000360x,TECH-AIR® 5 AIRBAG VEST,Protectors,DRAFT,70; 80
7408766320821,3pw23000800x,ACCESS KNEE PROTECTOR,Protectors,DRAFT,80
7408873734325,61712993700,Smartphone case Samsung Galaxy S20 Ultra,Smartphone Case,DRAFT,80
7408876355765,20220020int,PMAG Lanyard,Event Material,DRAFT,80
7410207391925,shaft-seal-ring-10x18x4,SHAFT SEAL RING 10X18X4,Partstream,DRAFT,80
7416736383157,50000111,Oil filter garage kit,Oil filter kit,DRAFT,80
7416736710837,20230010int,PMAG Pen,Event Material,DRAFT,80
7424543981749,a44005979020,Repair kit,Partstream,DRAFT,80
7424544047285,a42005979020,Repair kit,Partstream,DRAFT,80
7424544145589,a48005900020,Repair kit,Partstream,DRAFT,80
7424544178357,a48005901020,Repair kit,Partstream,DRAFT,80
7424544276661,a46005901000,Repair kit,Partstream,DRAFT,80
7424544309429,a46005979020,Repair kit,Partstream,DRAFT,80
7425447854261,3ki23004490x,DIRT SCRIPT TEE,T-Shirts and Polos,DRAFT,80
7425447887029,3ki23004500x,KIDS DIRT SCRIPT TEE,T-Shirts and Polos,DRAFT,80
7425447919797,3ki23004510x,DIRT FREAKS TEE,T-Shirts and Polos,DRAFT,80
7425447952565,3ki23004520x,ADVENTURE REPLICA T-SHIRT,T-Shirts and Polos,DRAFT,80
7425447985333,3ki23004530x,KIDS ADVENTURE REPLICA TEE,T-Shirts and Polos,DRAFT,80
7425448018101,3ki23004540x,SPINE TEE,T-Shirts and Polos,DRAFT,80
7425448083637,3ki23004560x,ADVENTURE HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7425448116405,3ki23004570x,KIDS ADVENTURE HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7425448149173,3ki23004580x,MORPH CAP,Caps and beanies,DRAFT,80
7425448181941,3ki23004590x,SCRIPT CAP,Caps and beanies,DRAFT,80
7425448247477,3ki23004600x,KIDS MORPH CAP,Caps and beanies,DRAFT,80
7425448575157,3rb23005530x,BRAD BINDER T-SHIRT SIZE L,T-Shirts and Polos,DRAFT,20; 80
7425448640693,3rb23005560x,KIDS BRAD BINDER T-SHIRT,T-Shirts and Polos,DRAFT,80
7425448771765,3rb23004810x,RB ZONE HOODIE,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
7425448837301,3rb23004840x,RB ZONE T-SHIRT,T-Shirts and Polos,DRAFT,80
7425448870069,3rb23004950x,RB CARVE SPORTS BAG,Accessoires,DRAFT,80
7425448902837,3rb23005050x,RB ZONE KEYRING,Accessoires,DRAFT,50
7425448935605,3rb230049600,RB CARVE BACKPACK,Accessoires,DRAFT,80
7425449001141,3rb230049800,RB CARVE BUM BAG,Backpacks / Bags,DRAFT,80
7425449066677,3rb230050000,RB ZONE UMBRELLA,Accessoires,DRAFT,80
7425449296053,3rb230054900,RB ZONE DRINKING BOTTLE,Accessoires,DRAFT,80
8401171054922,ktm-ultra-ride-29-fire-orange-black-size-l-48,KTM Ultra Ride 29 Fire Orange Black size L/48 * VERKOCHT *,Bicycle,DRAFT,
8410553057610,79701999021c1a,Factory Racing triple clamp,Triple Clamps,DRAFT,80
8410554466634,46304905000,Preload adjuster,Suspension component,DRAFT,80
8410559086922,3pw1610500-01,COROZAL ADV RPLCMNT STRAPS,Spareparts Functional,DRAFT,80
8410559185226,3pw1610500-02,COROZAL ADV RPLCMNT BUCKLES,Spareparts Functional,DRAFT,80
8410573144394,t1255,Vacuum oil,Suspension tool,DRAFT,80
8410573209930,t149,Calibrating central carrier bush,Suspension tool,DRAFT,80
8410573308234,t159,Water-repellent grease 454 g,Suspension tool,DRAFT,80
8410573603146,t508s,MXMA vice,Suspension tool,DRAFT,80
8410573734218,t639s,Clamping unit for use with TA,Suspension tool,DRAFT,80
8410648707402,91410133,Fork spring set hard 4.6N/mm,Suspension component,DRAFT,80
8410649592138,79401905000,Preload adjuster set,Suspension component,DRAFT,80
8410650018122,72512955044,Lowering kit,Suspension component,DRAFT,80
8410650247498,93012955044,Lowering kit,Suspension component,DRAFT,80
8410650378570,72112955044,Lowering kit,Suspension component,DRAFT,80
8410652344650,52000185,Sticker sheet,Decals,DRAFT,80
8410653163850,zg10018,Quick lock kit,Tool/transport,DRAFT,80
8410653262154,zg10021,Quick-lock coupling,Tool/transport,DRAFT,80
8410654081354,43570874,"Preload bush 12,5x18x27",Partstream,DRAFT,80
8410655162698,3pw23000390x,SPEED RACING TEAM BREAKER EVO HELMET,Helmets,DRAFT,80
8410655392074,3pw23000440x,SPEED RACING TEAM RACING GLOVES,Gloves,DRAFT,80
8410655621450,3pw23000430x,SPEED RACING TEAM GLOVES,Gloves,DRAFT,80
8410661323082,3pw1971000,TEAM LAYOVER BAG,Backpacks / Bags,DRAFT,80
8410676429130,48600494s,Front Fork Fluid SAE 5,Consumables / liquids,DRAFT,80
8410677412170,20170043int,GROUP Ball Pen,Event Material,DRAFT,80
8410677576010,3210549,"Plastic Bag ""Ready To Race""",Event Material,DRAFT,80
8441751470410,battery-acid-1-liter-eu2019-1148,BATTERY ACID ( zuur ) 1 LITER,Consumables / liquids,DRAFT,
8464267116874,79107013100m99,Tank,Partstream,DRAFT,80
8464268263754,90813972000,Brake line,Partstream,DRAFT,80
8464273211722,3pw1810004,SAS TEC BACKPROTECTOR SCL-XL19,Protectors,DRAFT,80
8464273244490,3pw1810002,SAS TEC BACKPROTECTOR SCL-L19,Protectors,DRAFT,80
8464275964234,3pw20002140x,TECH 10 BUCKLE BASE,Spareparts Functional,DRAFT,20
8464276029770,3pw20002150x,TECH 10 BUCKLE STRAP,Spareparts Functional,DRAFT,50
8464276062538,3pw20002160x,TECH 10 STRAP LOCK SET,Spareparts Functional,DRAFT,20
8464276324682,3wp22006710x,BUFF,Lifestyle,DRAFT,80
8470128460106,ktm-ultra-1964-comp-29-flaming-black-grey-orange-size-l-48,KTM Ultra 1964 Comp 29 Flaming Black (grey+orange) size L/48 * VERKOCHT *,Bicycle,DRAFT,
8470130000202,ktm-ultra-1964-comp-29-flaming-black-grey-orange-size-xl-53,KTM Ultra 1964 Comp 29 Flaming Black (grey+orange) size XL/53,Bicycle,DRAFT,
8488321876298,stacyc-ktm_sx-e_1-16,STACYC SX-E 1.16,Electric Balance Bikes,DRAFT,80
8488346452298,stacyc-ktm-sx-e-1-20,STACYC SX-E 1.20,Electric Balance Bikes,DRAFT,80
8492107956554,motorex-carter-sticker-1-vel-van-20-stickers,MOTOREX CARTER STICKER (1 VEL VAN 20 STICKERS),,DRAFT,
8502069133642,081220q,Motor 125 RC,Engine sale,DRAFT,80
8502291530058,95805983000c1,Slip-on silencer,Street,DRAFT,
8502291595594,94505983000c1,Slip-on silencer,Street,DRAFT,
8502291628362,94305983000c1,Slip-on silencer,Street,DRAFT,
8502291661130,93505983000c1,Slip-on silencer,Street,DRAFT,
8502489514314,3pw230056400,DUMMY,Lifestyle,DRAFT,80
8502493905226,2024004int,KTM Baubles,Event Material,DRAFT,80
8502494462282,78029044000,Schutzhülse,,DRAFT,80
8502494495050,78029043030,Presswerkzeug,,DRAFT,80
8502494527818,77629009002,Oberteil Trennplatte,,DRAFT,80
8502494560586,77329060000,Ventilfeder-Spanneinsatz,,DRAFT,80
8502494822730,77329002000,Halter und Aufnahme für Montagebock,,DRAFT,80
8502494855498,69129130000,Einstelllehre,,DRAFT,80
8502495019338,60029083000,Spezialnuss,,DRAFT,80
8502495052106,60029081000,Zylinderkopfschlüssel,,DRAFT,80
8502495117642,60029051000,Halteschlüssel,,DRAFT,80
8502495281482,60029009110,Abzieher,,DRAFT,80
8502495379786,59029020000,Nietwerkzeug Steuerkette,,DRAFT,80
8502495478090,58429020000,Kettennietwerkzeug,,DRAFT,80
8502495510858,56012001000,Montagebock,,DRAFT,80
8522660774218,ktm-chicago-272-lemon-black-orange-size-s-38,KTM Chicago 272 Lemon (black+orange) size S/38 * VERKOCHT *,Bicycle,DRAFT,
8550302908746,6731666,Factory Enduro Smart Helmet  Black / Grey Matt,Bicycle Helmets,DRAFT,
8550303007050,6731659,Factory Enduro Ii Helmet  Black Matt / Black Shiny,Bicycle Helmets,DRAFT,
8550304809290,6592517,Factory Enduro  Be Shirt Longsleeve  Black/Orange,Bicycle Jerseys,DRAFT,
8550308708682,6581116,Factory Team T-Shirt Ktm Bi  Black / White SIZE M,Bicycle Workwear,DRAFT,
8550309003594,6581114,Factory Team T-Shirt Ktm Mtb  Black / Orange,Bicycle Workwear,DRAFT,
8553732407626,275007913,Charger-adapter Bosch eBike System 2,"Bicycle E-bike, Bicycle Chargers",DRAFT,
8553732735306,1270020902,"Displayhouder, kabel 1600 mm (BUI100) Bosch eBike System 1 / Classic+","Bicycle E-bike, Bicycle Remotes and Displays",DRAFT,
8556784877898,6731677,Factory Enduro Ii Helmet  Orange Matt,Bicycle Helmets,DRAFT,
8556787532106,6592523,Factory Enduro  Shirt Shortsleeve  Grey/Blue,Bicycle Jerseys,DRAFT,
8557062619466,6592522_9,Factory Enduro  Shirt Longsleeve  Orange/Red,Bicycle Jerseys,DRAFT,
8598607200586,ktm-bed-linen,KTM Bed Linen,Accessoires,DRAFT,80
8602190446922,kids-radical-socks,KIDS RADICAL SOCKS size 25-30,Accessoires,DRAFT,80
8636721267018,00010000400,Factory wheel set,Archive,DRAFT,80
8636721758538,00010000383,Plastic parts kit,Archive,DRAFT,
8636721791306,00010000371,Plastic parts kit,Archive,DRAFT,
8636721856842,00010000369,Plastic parts kit,Archive,DRAFT,
8636721922378,00010000367,Plastic parts kit,Archive,DRAFT,
8636722086218,58429074200,Battery charger,Archive,DRAFT,80
8636722381130,46305979000,Factory silencer,Archive,DRAFT,80
8636722479434,4710199911404,Triple Clamp,Archive,DRAFT,80
8636723167562,58429074000,Battery charging and testing unit,Archive,DRAFT,80
8636724052298,79114986044,Connectivity unit kit,Archive,DRAFT,80
8636724412746,61712990000,Smartphone case iPhone 6/6S/7/8 PLUS,Archive,DRAFT,80
8636726411594,00010000297,Factory triple clamp kit/Factory steering damper kit,Archive,DRAFT,
8636726477130,00010000296,Factory triple clamp kit/Factory steering damper kit,Archive,DRAFT,
8636726542666,00010000295,Factory Racing triple clamp kit,Archive,DRAFT,80
8636726706506,sxs07450504,Retaining clamp,Archive,DRAFT,80
8636726739274,61303939021,Brake lever kit,Archive,DRAFT,80
8636727066954,55405907500,Factory expansion chamber,Archive,DRAFT,80
8636727198026,61305907100,"Akrapovič header ""Evolution Line""",Archive,DRAFT,80
8636727263562,7770898800038,Start number backgrounds,Archive,DRAFT,80
8636727591242,4710199901404,Factory triple clamp,Archive,DRAFT,80
8636727722314,95808908044,Windshield,Archive,DRAFT,80
8636728279370,79230926044,Outer clutch cover,Archive,DRAFT,80
8636728443210,00010000307,Graphics and parts kit Erzbergrodeo,Archive,DRAFT,
8636729426250,79408990500,Chile Six Days graphics kit,Archive,DRAFT,80
8636729688394,60314910100,Supplementary headlight,Archive,DRAFT,80
8636729950538,7770898800080,Start number backgrounds,Archive,DRAFT,80
8636730179914,sxs13450512,FMF Powercore 4 silencer,Archive,DRAFT,80
8636731097418,7770217900004,Handguard kit,Archive,DRAFT,80
8636731130186,69034081044,Mounting kit,Archive,DRAFT,80
8636732113226,79607913144,Fuel tank,Archive,DRAFT,80
8636732408138,60305979200,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636732735818,77109001044,"Excel front wheel 1.6x21""",Archive,DRAFT,80
8636732768586,7710900104430,"Excel front wheel 1.6x21""",Archive,DRAFT,80
8636732834122,77110001044,"Excel rear wheel 2.15x19""",Archive,DRAFT,80
8636732866890,7711000104430,"Excel rear wheel 2.15x19""",Archive,DRAFT,80
8636733456714,77239974050,Map switch cable,Archive,DRAFT,80
8636733587786,7201390204404,Flex brake lever,Archive,DRAFT,80
8636733620554,7200293104404,Flex clutch lever,Archive,DRAFT,80
8636733784394,72005979000,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636733817162,54803190000,Skid plate,Archive,DRAFT,80
8636733849930,60312935044,Alarm system mounting kit,Archive,DRAFT,80
8636733882698,590100510xx04,Rear sprocket,Archive,DRAFT,80
8636733948234,5901005105204,Rear sprocket,Archive,DRAFT,80
8636733981002,60314910000,Supplementary headlight,Archive,DRAFT,80
8636734275914,5901005104504,Rear sprocket,Archive,DRAFT,80
8636734406986,79405900044,"Akrapovič ""Evolution Line""",Archive,DRAFT,80
8636734538058,76012992070,3x lock cylinder kit,Archive,DRAFT,80
8636734636362,u6912026,Frame protection sticker set,Archive,DRAFT,80
8636734701898,u6910061,Frame protection sticker set,Archive,DRAFT,80
8636735226186,60112927044,Top case carrier,Archive,DRAFT,80
8636735455562,00029090000,Sag scale,Archive,DRAFT,
8636735750474,79205900044,"Akrapovič ""Evolution Line""",Archive,DRAFT,80
8636735783242,5901005104804,Rear sprocket,Archive,DRAFT,80
8636735979850,79405979000,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636736012618,90508920000,Front spoiler,Archive,DRAFT,80
8636736307530,60412993200,Touratech iBracket for iPhone 6/6S/7/8 Plus,Archive,DRAFT,80
8636736373066,90805999000,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636736405834,5901005104904,Rear sprocket,Archive,DRAFT,80
8636736438602,16180d03,Steering damper,Archive,DRAFT,80
8636736504138,4700109901404,Factory triple clamp,Archive,DRAFT,80
8636736536906,50303190000,Skid plate,Archive,DRAFT,80
8636736602442,50305909510,Expansion chamber guard,Archive,DRAFT,80
8636736667978,50305994500,Expansion chamber guard,Archive,DRAFT,80
8636736733514,50405907500,Factory expansion chamber,Archive,DRAFT,80
8636736799050,51503990000,Skid plate,Archive,DRAFT,80
8636736831818,51503990100,Skid plate,Archive,DRAFT,80
8636736864586,51605907000,FMF Fatty expansion chamber,Archive,DRAFT,80
8636736897354,54803045200,Crash bung,Archive,DRAFT,80
8636736995658,54803990000,Skid plate,Archive,DRAFT,80
8636737028426,54803990100,Skid plate,Archive,DRAFT,80
8636737061194,54803990200,Skid plate,Archive,DRAFT,80
8636737323338,55103990000,Skid plate,Archive,DRAFT,80
8636737356106,55103990100,Skid plate,Archive,DRAFT,80
8636737651018,60012037100,Spare remote control,Archive,DRAFT,80
8636737814858,60112092180,Garmin Zumo 660 GPS support,Archive,DRAFT,80
8636737847626,60112919000,Helmet lock,Archive,DRAFT,80
8636737913162,60112924000,Case,Archive,DRAFT,80
8636738109770,60305979000,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636738175306,60305979100,"Akrapovič ""Slip-on Line""",Archive,DRAFT,80
8636738240842,60308965000,Windshield,Archive,DRAFT,80
8636738470218,60312925000,Touring case,Archive,DRAFT,80
8636738502986,6031296804404,Crash bar,Archive,DRAFT,80
8636738601290,6031296814404,Crash bar kit,Archive,DRAFT,80
8636739027274,61029055610,Mounting pin,Archive,DRAFT,80
8636739191114,61105099140,Silencer,Archive,DRAFT,80
8636739256650,61230026100,Clutch cover,Archive,DRAFT,80
8636739518794,62003022000,Centre stand,Archive,DRAFT,80
8636739584330,62012025100,Side bag set,Archive,DRAFT,80
8636739649866,69007908000,Fuel tank quick lock,Archive,DRAFT,80
8636739682634,69008110100,Fender,Archive,DRAFT,80
8636739748170,69009085100,Tyre warmer set,Archive,DRAFT,80
8636739879242,69034081030,Jump leads,Archive,DRAFT,80
8636740043082,72003990000,Skid plate,Archive,DRAFT,80
8636740141386,72012955044,Lowering kit,Archive,DRAFT,80
8636740534602,7600199904404,Factory triple clamp,Archive,DRAFT,80
8636740665674,76007940044,Pillion seat cover,Archive,DRAFT,80
8636740731210,76008915044,Licence plate holder support,Archive,DRAFT,80
8636740796746,76012912044,Side bag carrier,Archive,DRAFT,80
8636740862282,7601296804404,Crash bar kit,Archive,DRAFT,80
8636741189962,7601296804430,Crash bar kit,Archive,DRAFT,80
8636741615946,76508999000,Graphics kit,Archive,DRAFT,80
8636741812554,76512027050,Luggage carrier,Archive,DRAFT,80
8636741976394,77003190000,Skid plate,Archive,DRAFT,80
8636742041930,7720199902204,Factory triple clamp,Archive,DRAFT,80
8636742140234,7720199902230,Factory triple clamp,Archive,DRAFT,80
8636742271306,77202923000,Quick turn throttle twist grip,Archive,DRAFT,80
8636742336842,77203990000,Skid plate,Archive,DRAFT,80
8636742435146,77203990100,Skid plate,Archive,DRAFT,80
