Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
hsq-3hs24001650x,Authentic Jersey - Blue,"<ul><li>Durable offroad shirt</li><li>Highly ventilated PE fabric</li><li>Raglan-style sleeves</li><li>UV-resistant and fade-proof sublimation prints</li><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">grey</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Jerseys,HSQ - Functional,TRUE,Size,S,,,,,3HS240016502,,shopify,,continue,manual,49.97,,TRUE,TRUE,9010544467796,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139154_3hs24001650x_authentic_shirt_blue_front__sall__awsg__v1.jpg?v=1705062225,1,Authentic Jersey - Blue - Size: S,FALSE,Authentic Jersey - Blue,Durable offroad shirt Highly ventilated PE fabric Raglan-style sleeves UV-resistant and fade-proof sublimation prints 100 % Polyester Colour: grey Gender: Men,Motor Vehicle Parts,Male,Adult,3HS240016502,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001650x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_139153_3hs24001650x_authentic_shirt_blue_back__sall__awsg__v1.jpg?v=1705062225,2,Authentic Jersey - Blue,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001660x,Authentic Pants,"<ul><li>Durable off-road pants</li><li>Perforated ventilation zones</li><li>Heatproof and abrasion-resistant leather knee reinforcement</li><li>Reinforced with Cordura®</li><li>UV-resistant and fade-proof sublimation prints</li><li>89 % Polyester / 6 % Nylon / 5 % Leather </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">navy</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Pants,HSQ - Functional,TRUE,Size,S/30,,,,,3HS240016602,,shopify,,continue,manual,129.95,,TRUE,TRUE,9010544467871,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139156_3hs24001660x_authentic_pants_front__sall__awsg__v1.jpg?v=1705062225,1,Authentic Pants - Size: S/30,FALSE,Authentic Pants,Durable off-road pants Perforated ventilation zones Heatproof and abrasion-resistant leather knee reinforcement Reinforced with Cordura® UV-resistant and fade-proof sublimation prints 89 % Polyester / 6 % Nylon / 5 % Leather Colour: navy Gender: Men,Motor Vehicle Parts,Male,Adult,3HS240016602,HSQ - Pants,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001660x,,,HUSQVARNA,,,,TRUE,Size,M/32,,,,,3HS240016603,,shopify,,continue,manual,129.95,,TRUE,TRUE,9010544467789,,,,FALSE,,,,Male,Adult,3HS240016603,HSQ - Pants,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001660x,,,HUSQVARNA,,,,TRUE,Size,L/34,,,,,3HS240016604,,shopify,,continue,manual,129.95,,TRUE,TRUE,9010544467772,,,,FALSE,,,,Male,Adult,3HS240016604,HSQ - Pants,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001660x,,,HUSQVARNA,,,,TRUE,Size,XL/36,,,,,3HS240016605,,shopify,,continue,manual,129.95,,TRUE,TRUE,9010544467895,,,,FALSE,,,,Male,Adult,3HS240016605,HSQ - Pants,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001660x,,,HUSQVARNA,,,,TRUE,Size,XXL/38,,,,,3HS240016606,,shopify,,continue,manual,129.95,,TRUE,TRUE,9010544467888,,,,FALSE,,,,Male,Adult,3HS240016606,HSQ - Pants,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001660x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_139155_3hs24001660x_authentic_pants_back__sall__awsg__v1.jpg?v=1705062225,2,Authentic Pants,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001680x,Authentic Gloves Grey,"<ul><li>Lightweight Offroad gloves for kids</li><li>Mesh between the fingers</li><li>TPR Velcro fastener</li><li>Innovative Nanofront® material on the palms for better grip</li><li>70 % Polyester / 25 % Nylon / 20 % Recycled Polyester / 5 % Spandex </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">grey</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Gloves,HSQ - Functional,TRUE,Size,S/8,,,,,3HS240016802,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544467901,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001680x_authentic_gloves_grey__sall__awsg__v1.png?v=1736345110,1,Authentic Gloves Grey - Size: S/8,FALSE,Authentic Gloves Grey,Lightweight Offroad gloves for kids Mesh between the fingers TPR Velcro fastener Innovative Nanofront® material on the palms for better grip 70 % Polyester / 25 % Nylon / 20 % Recycled Polyester / 5 % Spandex Colour: grey Gender: Men,Motor Vehicle Parts,Male,Adult,3HS240016802,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001680x,,,HUSQVARNA,,,,TRUE,Size,M/9,,,,,3HS240016803,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544467925,,,,FALSE,,,,Male,Adult,3HS240016803,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001680x,,,HUSQVARNA,,,,TRUE,Size,L/10,,,,,3HS240016804,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544467956,,,,FALSE,,,,Male,Adult,3HS240016804,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001680x,,,HUSQVARNA,,,,TRUE,Size,XL/11,,,,,3HS240016805,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544467949,,,,FALSE,,,,Male,Adult,3HS240016805,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001680x,,,HUSQVARNA,,,,TRUE,Size,XXL/12,,,,,3HS240016806,,shopify,,continue,manual,29.95,,TRUE,TRUE,9010544467963,,,,FALSE,,,,Male,Adult,3HS240016806,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001680x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001680x_authentic_gloves_grey_front__sall__awsg__v1.png?v=1736345108,2,Authentic Gloves Grey,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001680x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_3hs24001680x_authentic_gloves_grey_back__sall__awsg__v1.png?v=1736345109,3,Authentic Gloves Grey,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,Moto 9S Flex Gotland HMT ECE,"<ul><li>Durable and lightweight Offroad helmet engineered for top-tier performance and maximum safety</li><li>Shell constructed from fiberglass composite</li><li>FLEX™ energy management</li><li>Removable and washable Ionic+™ antimicrobial comfort padding</li><li>Magnefusion™ cheek pad emergency release system</li><li>Eject® system ready</li><li>Velocity Flow Ventilation™</li><li>Fully adjustable Flying Bridge Visor™ with air intake vents</li><li>Fully ventilated chin part with EPS lining</li><li>Integrated ventilated dirt guard</li><li>QuickFlip™ sighting screws for easy adjustment</li><li>Double D retention system</li><li>Race-proven premium offroad helmet</li><li>Flex inner shell</li><li>Exclusive magnefusion emergency removal system (M.E.R.S.) cheek pads</li><li>Magnefusion™ cheek padding</li><li>Quick Flip™ peak screws</li><li>Magnetic belt holder (Magnefusion™)</li><li>Double D-ring fastener</li><li>Velocity flow ventilation system (for maximum cooling)</li><li>Flying bridge visor with vent holes</li><li>XT-2® Extended Wear, removable and washable interior liner</li><li>Full ventilated EPS-lined chin area</li><li>Integrated ventilated mouthpiece</li><li>100 % Fiberglass </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Helmets,HSQ - Functional,TRUE,Size,XS/54,,,,,3HS240016901,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544438949,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139571_3hs24001690x_moto_9s_flex_gotland_helmet_side__sall__awsg__v1.jpg?v=1705062224,1,Moto 9S Flex Gotland HMT ECE - Size: XS/54,FALSE,Moto 9S Flex Gotland HMT ECE,Durable and lightweight Offroad helmet engineered for top-tier performance and maximum safety Shell constructed from fiberglass composite FLEX™ energy management Removable and washable Ionic+™ antimicrobial comfort padding Magnefusion™ cheek pad emergency release system Eject® system ready Velocity Flow Ventilation™ F…,Motor Vehicle Parts,Male,Adult,3HS240016901,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,HUSQVARNA,,,,TRUE,Size,S/55-56,,,,,3HS240016902,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544439106,,,,FALSE,,,,Male,Adult,3HS240016902,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,HUSQVARNA,,,,TRUE,Size,M/57-58,,,,,3HS240016903,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544439205,,,,FALSE,,,,Male,Adult,3HS240016903,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,HUSQVARNA,,,,TRUE,Size,L/58-59,,,,,3HS240016904,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544439175,,,,FALSE,,,,Male,Adult,3HS240016904,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,HUSQVARNA,,,,TRUE,Size,XL/60-61,,,,,3HS240016905,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544439076,,,,FALSE,,,,Male,Adult,3HS240016905,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,HUSQVARNA,,,,TRUE,Size,XXL/62-63,,,,,3HS240016906,,shopify,,continue,manual,699.99,,TRUE,TRUE,9010544439212,,,,FALSE,,,,Male,Adult,3HS240016906,HSQ - Helmets,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139570_3hs24001690x_moto_9s_flex_gotland_helmet_front__sall__awsg__v1.jpg?v=1705062225,2,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_139569_3hs24001690x_moto9s_flex_gotland_helmet_back__sall__awsg__v1.jpg?v=1705062224,3,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001690x_moto_9s_flex_gotland_helmet_shield__sall__awsg__v2.jpg?v=1736345020,4,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001690x_moto_9s_flex_gotland_helmet_front__sall__awsg__v2.jpg?v=1736345022,5,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001690x_moto_9s_flex_gotland_helmet_side__sall__awsg__v2.jpg?v=1736345021,6,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001690x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_3hs24001690x_moto9s_flex_gotland_helmet_back__sall__awsg__v2.jpg?v=1736345024,7,Moto 9S Flex Gotland HMT ECE,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001720x,Gotland Jersey Grey,"<ul><li>Light, robust off-road shirt</li><li>Robust, woven fabric at front</li><li>Integrated chest pocket</li><li>Mesh inserts</li><li>Perforated ventilation zones</li><li>Foam padding on elbows</li><li>Robust, woven fabric on the front</li><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Jerseys,HSQ - Functional,TRUE,Size,S,,,,,3HS240017202,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544468007,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139164_3hs24001720x_gotland_shirt_grey_front__sall__awsg__v1.jpg?v=1705062224,1,Gotland Jersey Grey - Size: S,FALSE,Gotland Jersey Grey,"Light, robust off-road shirt Robust, woven fabric at front Integrated chest pocket Mesh inserts Perforated ventilation zones Foam padding on elbows Robust, woven fabric on the front 100 % Polyester Colour: black Gender: Men",Motor Vehicle Parts,Male,Adult,3HS240017202,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001720x,,,HUSQVARNA,,,,TRUE,Size,M,,,,,3HS240017203,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544468083,,,,FALSE,,,,Male,Adult,3HS240017203,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001720x,,,HUSQVARNA,,,,TRUE,Size,L,,,,,3HS240017204,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544467987,,,,FALSE,,,,Male,Adult,3HS240017204,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001720x,,,HUSQVARNA,,,,TRUE,Size,XL,,,,,3HS240017205,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544468014,,,,FALSE,,,,Male,Adult,3HS240017205,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001720x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_139163_3hs24001720x_gotland_shirt_grey_back__sall__awsg__v1.jpg?v=1705062224,2,Gotland Jersey Grey,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001730x,4.5 Lite Gotland Gloves,"<ul><li>Premium off-road gloves</li><li>3D molded AirFlex impact gel protection for knuckles and third and fourth finger</li><li>NanoGrip palm</li><li>Very stretchy and flexible</li><li>FormFit finger stitching to give the best grip and feel</li><li>Ultra-thin for superior bike feel </li><li>TPR Velcro fastener</li><li>85 % Polyester / 10 % Elastane / 5 % Polyvinyl Chloride </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">grey</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Gloves,HSQ - Functional,TRUE,Size,S/8,,,,,3HS240017302,,shopify,,continue,manual,84.94,,TRUE,TRUE,9010544476781,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001730x_4_5_lite_gotland_gloves__sall__awsg__v1.jpg?v=1736345092,1,4.5 Lite Gotland Gloves - Size: S/8,FALSE,4.5 Lite Gotland Gloves,Premium off-road gloves 3D molded AirFlex impact gel protection for knuckles and third and fourth finger NanoGrip palm Very stretchy and flexible FormFit finger stitching to give the best grip and feel Ultra-thin for superior bike feel TPR Velcro fastener 85 % Polyester / 10 % Elastane / 5 % Polyvinyl Chloride Colour:…,Motor Vehicle Parts,Male,Adult,3HS240017302,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001730x,,,HUSQVARNA,,,,TRUE,Size,M/9,,,,,3HS240017303,,shopify,,continue,manual,84.94,,TRUE,TRUE,9010544476743,,,,FALSE,,,,Male,Adult,3HS240017303,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001730x,,,HUSQVARNA,,,,TRUE,Size,L/10,,,,,3HS240017304,,shopify,,continue,manual,84.94,,TRUE,TRUE,9010544476828,,,,FALSE,,,,Male,Adult,3HS240017304,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001730x,,,HUSQVARNA,,,,TRUE,Size,XL/11,,,,,3HS240017305,,shopify,,continue,manual,84.94,,TRUE,TRUE,9010544476873,,,,FALSE,,,,Male,Adult,3HS240017305,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001730x,,,HUSQVARNA,,,,TRUE,Size,XXL/12,,,,,3HS240017306,,shopify,,continue,manual,84.94,,TRUE,TRUE,9010544476927,,,,FALSE,,,,Male,Adult,3HS240017306,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001730x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001730x_4_5_lite_gotland_gloves_front__sall__awsg__v1.jpg?v=1736345090,2,4.5 Lite Gotland Gloves,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001730x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_3hs24001730x_4_5_lite_gotland_gloves_back__sall__awsg__v1.jpg?v=1736345089,3,4.5 Lite Gotland Gloves,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001740x,2.5 Subzero Gotland Gloves,"<ul><li>Premium Enduro gloves</li><li>HydraDri 4-way stretch outer shell membrane</li><li>NanoGrip palm</li><li>3mm Neoprene center layer for insulation</li><li>Microfleece backing for inner hand comfort</li><li>TPR Velcro fastener</li><li>3 mm Neoprene center layer for insulation</li><li>88 % Polyester / 10 % Polyurethane / 2 % Elastane </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">black</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Men</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Gloves,HSQ - Functional,TRUE,Size,S/8,,,,,3HS240017402,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544476903,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001740x_2_5_subzero_gotland_gloves__sall__awsg__v1.png?v=1736345050,1,2.5 Subzero Gotland Gloves - Size: S/8,FALSE,2.5 Subzero Gotland Gloves,Premium Enduro gloves HydraDri 4-way stretch outer shell membrane NanoGrip palm 3mm Neoprene center layer for insulation Microfleece backing for inner hand comfort TPR Velcro fastener 3 mm Neoprene center layer for insulation 88 % Polyester / 10 % Polyurethane / 2 % Elastane Colour: black Gender: Men,Motor Vehicle Parts,Male,Adult,3HS240017402,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001740x,,,HUSQVARNA,,,,TRUE,Size,M/9,,,,,3HS240017403,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544476965,,,,FALSE,,,,Male,Adult,3HS240017403,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001740x,,,HUSQVARNA,,,,TRUE,Size,XL/11,,,,,3HS240017405,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544476880,,,,FALSE,,,,Male,Adult,3HS240017405,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001740x,,,HUSQVARNA,,,,TRUE,Size,XXL/12,,,,,3HS240017406,,shopify,,continue,manual,59.96,,TRUE,TRUE,9010544476842,,,,FALSE,,,,Male,Adult,3HS240017406,HSQ - Gloves,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001740x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_3hs24001740x_2_5_subzero_gotland_gloves_front__sall__awsg__v1.png?v=1736345044,2,2.5 Subzero Gotland Gloves,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001740x,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_rs_3hs24001740x_2_5_subzero_gotland_gloves_back__sall__awsg__v1.png?v=1736345050,3,2.5 Subzero Gotland Gloves,,,,,,,,,,,,,,,,,,,,
hsq-3hs24001770x,Kids Railed Jersey,"<ul><li>Performance offroad shirt for kids</li><li>Mesh inserts</li><li>Perforated ventilation zones</li><li>Highly ventilated PE fabric</li><li>Raglan sleeves</li><li>UV-resistant and fade-proof sublimation prints</li><li>100 % Polyester </li></ul><table class=""product--properties-table""><tbody><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Colour:</td><td class=""product--properties-label"">blue</td></tr><tr class=""product--properties-row""><td class=""product--properties-label is--bold"">Gender:</td><td class=""product--properties-label"">Kids</td></tr></tbody></table>",HUSQVARNA,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,HSQ - Jerseys,HSQ - Functional,TRUE,Size,XS / 104-116 / 3-6Y,,,,,3HS240017701,,shopify,,continue,manual,39.99,,TRUE,TRUE,9010544468045,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_hs_pers_vs_139172_3hs24001770x_kids_railed_shirt_front__sall__awsg__v1.jpg?v=1705062226,1,Kids Railed Jersey - Size: XS / 104-116 / 3-6Y,FALSE,Kids Railed Jersey,Performance offroad shirt for kids Mesh inserts Perforated ventilation zones Highly ventilated PE fabric Raglan sleeves UV-resistant and fade-proof sublimation prints 100 % Polyester Colour: blue Gender: Kids,Motor Vehicle Parts,Kids,Kids,3HS240017701,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001770x,,,HUSQVARNA,,,,TRUE,Size,S / 116-128 / 5-8Y,,,,,3HS240017702,,shopify,,continue,manual,39.99,,TRUE,TRUE,9010544468052,,,,FALSE,,,,Kids,Kids,3HS240017702,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001770x,,,HUSQVARNA,,,,TRUE,Size,M / 128-140 / 7-10Y,,,,,3HS240017703,,shopify,,continue,manual,39.99,,TRUE,TRUE,9010544468076,,,,FALSE,,,,Kids,Kids,3HS240017703,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
hsq-3hs24001770x,,,HUSQVARNA,,,,TRUE,Size,L / 140-152 / 8-12Y,,,,,3HS240017704,,shopify,,continue,manual,39.99,,TRUE,TRUE,9010544468069,,,,FALSE,,,,Kids,Kids,3HS240017704,HSQ - Jerseys,HSQ - Functional,new,FALSE,,,,,,,kg,,
